id_cadru,id_subgrupa,topic,id
824,825,Semiologie chirurgicala si chirurgie,2949
1781,825,"Nutritia mamei (in presarcina, sarcina si alaptare)",2950
792,874,Dietoterapie si particularitati de ingrijire in patologia chirurgicala,2951
1000,874,Promovarea sănătății și educație terapeutică nutrițională,2952
848,874,Dietoterapie in intolerante si alergii alimentare,2953
814,874,Dietoterapia și particularități de &icirc;ngrijire &icirc;n afecț meta,2954
559,874,"Legislatie, principii de administratie si organizare a serv. de nutri",2955
805,874,Dietoterapia si particularitati de ingrijire in patologia endocrina,2956
792,1250,Dietoterapie si particularitati de ingrijire in patologia chirurgicala,2957
1000,1250,Promovarea sănătății și educație terapeutică nutrițională,2958
848,1250,Dietoterapie in intolerante si alergii alimentare,2959
814,1250,Dietoterapia și particularități de &icirc;ngrijire &icirc;n afecț meta,2960
559,1250,"Legislatie, principii de administratie si organizare a serv. de nutri",2961
805,1250,Dietoterapia si particularitati de ingrijire in patologia endocrina,2962
843,2095,Microbiota intestinala si metagenomica in boli cronice,2963
825,2095,Factori de risc in nutritia umana,2964
814,2095,Nutritia in controlul ponderal,2965
1037,2095,Cercetare in nutritie si recuperare medicala,2966
744,2095,Didactica domeniului și dezvoltări &icirc;n didactica specializării,2967
1037,2095,Gastronomie aplicata,2968
422,2095,Proiectarea si managementul programelor educationale,2969
1508,2095,Terapia nutritionala si recuperare medicala in sindromul metabolic,2970
1037,2095,Calitatea si siguranta alimentelor,2971
843,2096,Microbiota intestinala si metagenomica in boli cronice,2972
825,2096,Factori de risc in nutritia umana,2973
814,2096,Nutritia in controlul ponderal,2974
1037,2096,Cercetare in nutritie si recuperare medicala,2975
744,2096,Didactica domeniului și dezvoltări &icirc;n didactica specializării,2976
1037,2096,Gastronomie aplicata,2977
422,2096,Proiectarea si managementul programelor educationale,2978
1508,2096,Terapia nutritionala si recuperare medicala in sindromul metabolic,2979
1037,2096,Calitatea si siguranta alimentelor,2980
550,295,Alimentatie si cultura,2981
558,295,Fizica,2982
511,295,Chimie analitica,2983
510,295,"Algebra liniara, geometrie analitica si diferentiala",2984
515,295,Grafica asistata pe calculator,2985
759,295,Chimie organica,2986
336,295,Politici si strategii globale de securitate alimentara,2987
149,295,Pedagogie I,2988
550,296,Alimentatie si cultura,2989
558,296,Fizica,2990
511,296,Chimie analitica,2991
510,296,"Algebra liniara, geometrie analitica si diferentiala",2992
515,296,Grafica asistata pe calculator,2993
759,296,Chimie organica,2994
336,296,Politici si strategii globale de securitate alimentara,2995
149,296,Pedagogie I,2996
507,308,Chimia alimentelor,2997
513,308,Coloizi in industria alimentara,2998
31,308,Elemente de inginerie electrica,2999
508,308,Modelarea si automatizarea proceselor,3000
502,308,Tehnologii generale in ind. alimentara,3001
507,308,Microbiologie speciala,3002
183,308,Didactica specialitatii,3003
507,309,Chimia alimentelor,3004
513,309,Coloizi in industria alimentara,3005
31,309,Elemente de inginerie electrica,3006
508,309,Modelarea si automatizarea proceselor,3007
502,309,Tehnologii generale in ind. alimentara,3008
507,309,Microbiologie speciala,3009
183,309,Didactica specialitatii,3010
337,879,Operatii unitare in industria alimentara,3011
441,879,Principii si metode de conservare a produselor alimentare,3012
503,879,Produse traditionale si ecologice,3013
336,879,Siguranta si securitate alimentara in protectia consumatorului,3014
515,879,Utilaje in industria alimentara,3015
795,879,Tehnologii generale in ind. alimentara,3016
542,943,Management,3017
550,943,Controlul si expertiza alimentelor si depistarea falsurilor,3018
503,943,"Ambalarea, etichetarea si designul in industria alimentara",3019
503,943,Controlul si expertiza produselor alimentare,3020
514,943,Inocuitatea produselor alimentare,3021
616,943,Metodologia studiilor de impact,3022
513,943,Agenţi poluanţi şi impactul lor asupra mediului şi consumatorului,3023
415,135,Psihologia dezvoltării,3024
118,135,Matematica,3025
199,135,Teoria si metodologia curriculumului,3026
89,135,Limba romana,3027
273,135,Tehnici de invatare eficienta,3028
1780,135,Teoria si metodologia instruirii,3029
415,1294,Psihologia dezvoltării,3030
118,1294,Matematica,3031
199,1294,Teoria si metodologia curriculumului,3032
89,1294,Limba romana,3033
273,1294,Tehnici de invatare eficienta,3034
1780,1294,Teoria si metodologia instruirii,3035
415,136,Psihologia dezvoltării,3036
118,136,Matematica,3037
199,136,Teoria si metodologia curriculumului,3038
89,136,Limba romana,3039
273,136,Tehnici de invatare eficienta,3040
1780,136,Teoria si metodologia instruirii,3041
415,1295,Psihologia dezvoltării,3042
118,1295,Matematica,3043
199,1295,Teoria si metodologia curriculumului,3044
89,1295,Limba romana,3045
273,1295,Tehnici de invatare eficienta,3046
1780,1295,Teoria si metodologia instruirii,3047
415,779,Psihologia dezvoltării,3048
118,779,Matematica,3049
199,779,Teoria si metodologia curriculumului,3050
89,779,Limba romana,3051
273,779,Tehnici de invatare eficienta,3052
1780,779,Teoria si metodologia instruirii,3053
415,1296,Psihologia dezvoltării,3054
118,1296,Matematica,3055
199,1296,Teoria si metodologia curriculumului,3056
89,1296,Limba romana,3057
273,1296,Tehnici de invatare eficienta,3058
1780,1296,Teoria si metodologia instruirii,3059
415,2116,Psihologia dezvoltării,3060
118,2116,Matematica,3061
199,2116,Teoria si metodologia curriculumului,3062
89,2116,Limba romana,3063
273,2116,Tehnici de invatare eficienta,3064
1780,2116,Teoria si metodologia instruirii,3065
529,140,Didactica matematicii în învățământul primar și preșcolar,3066
905,140,Psihologia personalității,3067
90,140,Didactica limbii și literaturii române - învățământ primar,3068
159,140,Istoria si didactica predării istoriei,3069
85,140,Metodologia cercetării în ştiinţele educaţiei,3070
85,140,Psihopedagogia jocului,3071
93,140,Educatie plastica si didactica educatiei plastice ,3072
529,141,Didactica matematicii în învățământul primar și preșcolar,3073
905,141,Psihologia personalității,3074
90,141,Didactica limbii și literaturii române - învățământ primar,3075
159,141,Istoria si didactica predării istoriei,3076
85,141,Metodologia cercetării în ştiinţele educaţiei,3077
85,141,Psihopedagogia jocului,3078
93,141,Educatie plastica si didactica educatiei plastice ,3079
529,855,Didactica matematicii în învățământul primar și preșcolar,3080
905,855,Psihologia personalității,3081
90,855,Didactica limbii și literaturii române - învățământ primar,3082
159,855,Istoria si didactica predării istoriei,3083
85,855,Metodologia cercetării în ştiinţele educaţiei,3084
85,855,Psihopedagogia jocului,3085
93,855,Educatie plastica si didactica educatiei plastice ,3086
86,142,Educație timpurie,3087
86,142,Consiliere psihopedagogica,3088
199,142,Pedagogia inv. primar si presc.,3089
199,142,Didactica Domeniului Om și Societate (înv. preșcolar și primar),3090
415,142,Integrare și incluziune la vârstele mici,3091
263,142,Didactica educației fizice și psihomotorii (înv. preșcolar și primar),3092
93,142,Educatie si arte vizuale,3093
86,1302,Educație timpurie,3094
86,1302,Consiliere psihopedagogica,3095
199,1302,Pedagogia inv. primar si presc.,3096
199,1302,Didactica Domeniului Om și Societate (înv. preșcolar și primar),3097
415,1302,Integrare și incluziune la vârstele mici,3098
263,1302,Didactica educației fizice și psihomotorii (înv. preșcolar și primar),3099
93,1302,Educatie si arte vizuale,3100
86,501,Educație timpurie,3101
86,501,Consiliere psihopedagogica,3102
199,501,Pedagogia inv. primar si presc.,3103
199,501,Didactica Domeniului Om și Societate (înv. preșcolar și primar),3104
415,501,Integrare și incluziune la vârstele mici,3105
263,501,Didactica educației fizice și psihomotorii (înv. preșcolar și primar),3106
93,501,Educatie si arte vizuale,3107
86,1303,Educație timpurie,3108
86,1303,Consiliere psihopedagogica,3109
199,1303,Pedagogia inv. primar si presc.,3110
199,1303,Didactica Domeniului Om și Societate (înv. preșcolar și primar),3111
415,1303,Integrare și incluziune la vârstele mici,3112
263,1303,Didactica educației fizice și psihomotorii (înv. preșcolar și primar),3113
93,1303,Educatie si arte vizuale,3114
86,665,Educație timpurie,3115
86,665,Consiliere psihopedagogica,3116
199,665,Pedagogia inv. primar si presc.,3117
199,665,Didactica Domeniului Om și Societate (înv. preșcolar și primar),3118
415,665,Integrare și incluziune la vârstele mici,3119
263,665,Didactica educației fizice și psihomotorii (înv. preșcolar și primar),3120
93,665,Educatie si arte vizuale,3121
86,1304,Educație timpurie,3122
86,1304,Consiliere psihopedagogica,3123
199,1304,Pedagogia inv. primar si presc.,3124
199,1304,Didactica Domeniului Om și Societate (înv. preșcolar și primar),3125
415,1304,Integrare și incluziune la vârstele mici,3126
263,1304,Didactica educației fizice și psihomotorii (înv. preșcolar și primar),3127
93,1304,Educatie si arte vizuale,3128
257,1049,Politici publice,3129
345,1049,Management public,3130
165,1049,Serviciul public de poliție locală,3131
1008,1049,Protecție și asistență de urgență,3132
1044,1049,Securitate și ordine publică,3133
391,1049,Informatică și sisteme informaționale aplicate în politia locală,3134
1010,1049,"Autoaparare:mijloace, trehnici, procedee (II)",3135
207,1049,Pedagogie 1,3136
257,1050,Politici publice,3137
345,1050,Management public,3138
165,1050,Serviciul public de poliție locală,3139
1008,1050,Protecție și asistență de urgență,3140
1044,1050,Securitate și ordine publică,3141
391,1050,Informatică și sisteme informaționale aplicate în politia locală,3142
1010,1050,"Autoaparare:mijloace, trehnici, procedee (II)",3143
207,1050,Pedagogie 1,3144
257,1051,Politici publice,3145
345,1051,Management public,3146
165,1051,Serviciul public de poliție locală,3147
1008,1051,Protecție și asistență de urgență,3148
1044,1051,Securitate și ordine publică,3149
391,1051,Informatică și sisteme informaționale aplicate în politia locală,3150
1010,1051,"Autoaparare:mijloace, trehnici, procedee (II)",3151
207,1051,Pedagogie 1,3152
743,1108,Etică și integritate academică,3153
358,1108,Drept Civil,3154
743,1108,Relații publice,3155
1012,1108,Drept contraventional si rutier,3156
357,1108,Contencios administrativ,3157
1012,1108,Protecția populației împotriva unor activități ilicite,3158
206,1108,Didactica specialității,3159
743,2103,Etică și integritate academică,3160
358,2103,Drept Civil,3161
743,2103,Relații publice,3162
1012,2103,Drept contraventional si rutier,3163
357,2103,Contencios administrativ,3164
1012,2103,Protecția populației împotriva unor activități ilicite,3165
257,1165,Managementul resurselor umane în administrația publică,3166
359,1165,Evidența persoanelor și arhivistică,3167
1008,1165,Protecția informațiilor clasificate,3168
1010,1165,Dreptul politienesc in UE,3169
381,1165,Investigarea criminalitatii economico-financiare,3170
362,1165,Drept in protectia mediului,3171
206,1165,Managementul clasei de elevi,3172
257,2104,Managementul resurselor umane în administrația publică,3173
359,2104,Evidența persoanelor și arhivistică,3174
1008,2104,Protecția informațiilor clasificate,3175
1010,2104,Dreptul politienesc in UE,3176
381,2104,Investigarea criminalitatii economico-financiare,3177
362,2104,Drept in protectia mediului,3178
206,2104,Managementul clasei de elevi,3179
415,1166,Psihologia dezvoltării,3180
581,1166,Statistica aplicata in psihologie,3181
905,1166,Psihologia personalității,3182
995,1166,Psihologie experimentală și analiza datelor,3183
149,1166,Pedagogie 1,3184
905,1166,Tehnici de învățare,3185
1523,1166,Fundamentele psihologiei,3186
415,1297,Psihologia dezvoltării,3187
581,1297,Statistica aplicata in psihologie,3188
905,1297,Psihologia personalității,3189
995,1297,Psihologie experimentală și analiza datelor,3190
149,1297,Pedagogie 1,3191
905,1297,Tehnici de învățare,3192
1523,1297,Fundamentele psihologiei,3193
415,1167,Psihologia dezvoltării,3194
581,1167,Statistica aplicata in psihologie,3195
905,1167,Psihologia personalității,3196
995,1167,Psihologie experimentală și analiza datelor,3197
149,1167,Pedagogie 1,3198
905,1167,Tehnici de învățare,3199
1523,1167,Fundamentele psihologiei,3200
1543,2002,Bazele teoretice ale evaluarii psihologice I,3201
1543,2002,Psihologie Socială II,3202
219,2002,Testare Psihologică II,3203
995,2002,Genetică Comportamentală,3204
94,2002,Metodologia Cercetării Științifice,3205
94,2002,Psihologia Familiei,3206
744,2002,Didactica Specialității,3207
1543,2027,Bazele teoretice ale evaluarii psihologice I,3208
1543,2027,Psihologie Socială II,3209
219,2027,Testare Psihologică II,3210
995,2027,Genetică Comportamentală,3211
94,2027,Metodologia Cercetării Științifice,3212
94,2027,Psihologia Familiei,3213
744,2027,Didactica Specialității,3214
1543,2028,Bazele teoretice ale evaluarii psihologice I,3215
1543,2028,Psihologie Socială II,3216
219,2028,Testare Psihologică II,3217
995,2028,Genetică Comportamentală,3218
94,2028,Metodologia Cercetării Științifice,3219
94,2028,Psihologia Familiei,3220
744,2028,Didactica Specialității,3221
86,2121,Consiliere psihopedagogica,3222
1543,2121,Psihologia muncii,3223
905,2121,Psihiatrie,3224
1567,2121,PSIHOTERAPII,3225
207,2121,Managementul clasei/grupei,3226
86,2122,Consiliere psihopedagogica,3227
1543,2122,Psihologia muncii,3228
905,2122,Psihiatrie,3229
1567,2122,PSIHOTERAPII,3230
207,2122,Managementul clasei/grupei,3231
14,894,Tehnologii web avansate si arhitecturi orientate pe servicii,3232
17,894,"Creativitate ştiinţifică, comunicare tehnică şi inovare",3233
101,894,Securitatea avansata a sistemelor si retelelor de comunicatii,3234
79,894,Interacțiune naturală om-calculator,3235
16,894,Comunicații mobile și prin satelit,3236
422,894,Proiectarea si managementul programelor educationale,3237
14,2264,Tehnologii web avansate si arhitecturi orientate pe servicii,3238
17,2264,"Creativitate ştiinţifică, comunicare tehnică şi inovare",3239
101,2264,Securitatea avansata a sistemelor si retelelor de comunicatii,3240
79,2264,Interacțiune naturală om-calculator,3241
16,2264,Comunicații mobile și prin satelit,3242
422,2264,Proiectarea si managementul programelor educationale,3243
283,606,Limba română contemporană,3244
291,606,Literatură română,3245
293,606,Istoria limbii romane,3246
248,606,Limba franceză contemporană,3247
312,606,Literatură franceză,3248
286,606,Teoria literaturii,3249
281,607,Limba română contemporană,3250
308,607,Limba franceză contemporană,3251
248,607,Didactica specializării,3252
1083,607,Literatură română,3253
310,607,Literatură autobiografică,3254
308,607,Traducerea cărţilor pentru copii,3255
312,607,Literatură franceză,3256
815,608,Limba română contemporană,3257
1083,608,Curs opţional română Dramaturgia românească a sec. XX,3258
248,608,Limba franceză contemporană,3259
288,608,Literatura actuala,3260
311,608,Discurs imagine imaginar,3261
288,608,Literatură română,3262
307,608,Literatură franceză,3263
283,609,Limba română contemporană,3264
291,609,Literatură română,3265
293,609,Istoria limbii romane,3266
286,609,Teoria literaturii,3267
323,609,Literatură germană,3268
328,609,Limba germană contemporană,3269
281,610,Limba română contemporană,3270
1083,610,Literatură română,3271
328,610,Didactica specializării,3272
323,610,Limba germană contemporană,3273
323,610,Literatură germană,3274
323,610,Curs opţional germană Frazeologie contrastivă,3275
328,610,Goethe. Viata si opera,3276
815,611,Limba română contemporană,3277
1083,611,Curs opţional română Dramaturgia românească a sec. XX,3278
288,611,Literatura actuala,3279
288,611,Literatură română,3280
1769,611,Literatură germană,3281
328,611,Limba germană contemporană,3282
328,611,Probleme de sintaxa a limbii germane,3283
1769,611,Curs optional germana Literatura exilului,3284
283,615,Limba română contemporană,3285
287,615,Literatura italiană,3286
291,615,Literatură română,3287
293,615,Istoria limbii romane,3288
286,615,Teoria literaturii,3289
294,615,Limba italiană contemporană,3290
281,616,Limba română contemporană,3291
1083,616,Literatură română,3292
293,616,Curs facultativ DPPD Didactica limbilor străine,3293
294,616,Literatura italiană,3294
297,616,Limba italiană contemporană,3295
297,616,Curs opţional italiană Traduceri,3296
815,786,Limba română contemporană,3297
1083,786,Curs opţional română Dramaturgia românească a sec. XX,3298
288,786,Literatura actuala,3299
294,786,Literatură şi film,3300
294,786,Literatura italiană,3301
297,786,Redactare și traduceri specializate,3302
297,786,Limba italiană contemporană,3303
288,786,Literatură română,3304
143,112,Civilizaţie europeană medievală,3305
159,112,Istoria integrarii europene,3306
162,112,Istoria relaţiilor internaţionale. Sisteme de state &icirc;n Antichita,3307
160,112,Teorii ale relaţiilor internaţionale,3308
149,112,Pedagogie I,3309
857,112,Sociologia relaţiilor internaţionale ,3310
206,113,Didactica specialitatii,3311
167,113,Istoria relaţiilor internaţionale (II),3312
1673,113,Guvernanta internationala si regionala ,3313
163,113,Probleme fundamentale ale lumii contemporane,3314
657,113,Construcţie europeană,3315
657,113,Introducere &icirc;n guvernanața Uniunii Europene,3316
143,114,Introducere în geopolitică,3317
796,114,Economie europeană,3318
796,114,Doctrine economice,3319
143,114,Istoria relaţiilor internaţionale (III),3320
1673,114,Negociere si mediere in relatiile internationale,3321
1513,114,Drept internațional și comunitar,3322
207,114,Managementul clasei de elevi,3323
143,2374,Introducere în geopolitică,3324
796,2374,Economie europeană,3325
796,2374,Doctrine economice,3326
143,2374,Istoria relaţiilor internaţionale (III),3327
1673,2374,Negociere si mediere in relatiile internationale,3328
1513,2374,Drept internațional și comunitar,3329
207,2374,Managementul clasei de elevi,3330
283,612,Limba română contemporană,3331
291,612,Literatură română,3332
293,612,Istoria limbii romane,3333
286,612,Teoria literaturii,3334
606,612,Literatură spaniolă,3335
1816,612,Limba spaniolă contemporană,3336
281,613,Limba română contemporană,3337
1083,613,Literatură română,3338
293,613,Curs facultativ DPPD Didactica limbilor străine,3339
606,613,Literatură spaniolă,3340
606,613,Curs opțional spaniolă Analiza textului,3341
1816,613,Limba spaniolă contemporană,3342
606,613,CO Frazeologia limbii spaniole,3343
815,614,Limba română contemporană,3344
1083,614,Curs opţional română Dramaturgia românească a sec. XX,3345
288,614,Literatura actuala,3346
606,614,Curs opțional spaniolă Războiul Civil în lit. spaniolă postbelic,3347
606,614,Literatură spaniolă,3348
288,614,Literatură română,3349
1816,614,Limba spaniolă contemporană,3350
942,614,Curs opțional spaniolă Traducerea textului literar,3351
11,48,Circuite de RF si de microunde,3352
138,48,Arhitectura microprocesoarelor,3353
602,48,Microunde,3354
171,48,Marketing de produs,3355
16,48,Comunicații analogice și digitale,3356
410,48,Nano și microtehnologii pentru electronică,3357
11,2331,Circuite de RF si de microunde,3358
138,2331,Arhitectura microprocesoarelor,3359
602,2331,Microunde,3360
171,2331,Marketing de produs,3361
16,2331,Comunicații analogice și digitale,3362
410,2331,Nano și microtehnologii pentru electronică,3363
68,55,Securitatea comunicațiilor de date,3364
136,55,Calitate şi fiabilitate,3365
75,55,Procesoare de semnal în comunicații,3366
18,55,Prelucrarea digitală a semnalelor,3367
16,55,Compatibilitate electromagnetica,3368
628,55,Comunicatii 4G si 5G,3369
169,2007,Psihologie socială,3370
1673,2007,Comunicare in organizatii ,3371
1513,2007,Legislația muncii,3372
388,2007,Statistica sociala,3373
395,2007,Analiza posturilor și proiectarea fișelor de post ,3374
149,2007,Pedagogie I,3375
206,2131,Didactica specialitatii,3376
72,2131,Deontologie profesională,3377
988,2131,Evaluarea si managementul resurselor umane ,3378
1543,2131,Psihologia muncii ,3379
172,2131,Satisfacția muncii și fluxuri de personal ,3380
72,2199,Gen şi piaţa muncii,3381
1733,2199,Consiliere şi orientare în carieră,3382
1543,2199,Teorii organizationale ,3383
532,2199,Politica ocuparii fortei de munca,3384
207,2199,Managementul clasei de elevi,3385
379,2199,Planificarea resurselor umane ,3386
14,2174,Tehnologii web avansate si arhitecturi orientate pe servicii,3387
17,2174,"Creativitate ştiinţifică, comunicare tehnică şi inovare",3388
101,2174,Securitatea criptografica a sistemelor si a retelelor de comunicatie,3389
16,2174,Comunicații mobile și prin satelit și securitatea lor,3390
101,2174,Atacuri cibernetice și protecție cibernetică,3391
422,2174,Proiectarea si managementul programelor educationale,3392
14,2263,Tehnologii web avansate si arhitecturi orientate pe servicii,3393
17,2263,"Creativitate ştiinţifică, comunicare tehnică şi inovare",3394
101,2263,Securitatea criptografica a sistemelor si a retelelor de comunicatie,3395
16,2263,Comunicații mobile și prin satelit și securitatea lor,3396
101,2263,Atacuri cibernetice și protecție cibernetică,3397
422,2263,Proiectarea si managementul programelor educationale,3398
135,2255,Internetul lucrurilor,3399
409,59,Chimie,3400
112,59,Elemente de inginerie mecanică,3401
1004,59,Matematici speciale,3402
552,59,Informatica aplicata,3403
783,59,Fizică II,3404
33,59,Teoria circuitelor electrice,3405
149,59,Pedagogie I,3406
409,2081,Chimie,3407
112,2081,Elemente de inginerie mecanică,3408
1004,2081,Matematici speciale,3409
552,2081,Informatica aplicata,3410
783,2081,Fizică II,3411
33,2081,Teoria circuitelor electrice,3412
149,2081,Pedagogie I,3413
409,2258,Chimie,3414
112,2258,Elemente de inginerie mecanică,3415
1004,2258,Matematici speciale,3416
552,2258,Informatica aplicata,3417
783,2258,Fizică II,3418
33,2258,Teoria circuitelor electrice,3419
149,2258,Pedagogie I,3420
135,64,Electronică analogică şi digitală II,3421
202,64,Teoria sistemelor şi reglaj automat,3422
956,64,Metode numerice,3423
36,64,Măsurări electrice şi electronice,3424
42,64,Maşini electrice I,3425
135,2181,Electronică analogică şi digitală II,3426
202,2181,Teoria sistemelor şi reglaj automat,3427
956,2181,Metode numerice,3428
36,2181,Măsurări electrice şi electronice,3429
42,2181,Maşini electrice I,3430
35,69,Echipamente electrice II,3431
37,69,Convertoare statice pentru sisteme electrice,3432
43,69,Acţionări electrice,3433
205,69,"Producerea, transportul şi distribuţia energiei electrice",3434
37,69,Sisteme numerice programabile utilizate în electrotehnică,3435
34,69,Tehnici de programare,3436
28,888,Tracţiune electrică,3437
205,888,Calitate şi fiabilitate,3438
41,888,Sisteme de izolaţie,3439
36,888,Calitatea energiel electrice,3440
37,888,Comenzi numerice in sisteme electrice,3441
610,888,Inventica si design in ingineria electrica,3442
409,2336,Chimie,3443
112,2336,Elemente de inginerie mecanică,3444
1004,2336,Matematici speciale,3445
552,2336,Informatica aplicata,3446
783,2336,Fizică II,3447
33,2336,Teoria circuitelor electrice,3448
149,2336,Pedagogie I,3449
422,148,Proiectarea si managementul programelor educationale,3450
14,148,Tehnologii web avansate si arhitecturi orientate pe servicii,3451
63,148,Inginerie software avansata,3452
67,148,Tehnici de invatarea automata,3453
183,148,Didactica Domeniului si Dezvoltari in Didactica Specialitatii,3454
79,148,Interacțiune naturală om-calculator,3455
73,148,Algoritmi paraleli avansati,3456
17,148,"Creativitate ştiinţifică, comunicare tehnică şi inovare",3457
422,892,Proiectarea si managementul programelor educationale,3458
14,892,Tehnologii web avansate si arhitecturi orientate pe servicii,3459
63,892,Inginerie software avansata,3460
67,892,Tehnici de invatarea automata,3461
183,892,Didactica Domeniului si Dezvoltari in Didactica Specialitatii,3462
79,892,Interacțiune naturală om-calculator,3463
73,892,Algoritmi paraleli avansati,3464
17,892,"Creativitate ştiinţifică, comunicare tehnică şi inovare",3465
422,2189,Proiectarea si managementul programelor educationale,3466
14,2189,Tehnologii web avansate si arhitecturi orientate pe servicii,3467
63,2189,Inginerie software avansata,3468
67,2189,Tehnici de invatarea automata,3469
183,2189,Didactica Domeniului si Dezvoltari in Didactica Specialitatii,3470
79,2189,Interacțiune naturală om-calculator,3471
73,2189,Algoritmi paraleli avansati,3472
17,2189,"Creativitate ştiinţifică, comunicare tehnică şi inovare",3473
31,157,Perturbaţii şi emisii electromagnetice  în instalaţiile electroe,3474
30,157,Modelarea simularea si conducerea sistemelor energetice,3475
34,157,Sisteme de monitorizare si procesare date,3476
182,157,"Măsurarea şi contorizarea mărimilor din instalaţii şi
procese
energeti",3477
205,157,managementul energetic al cladirilor,3478
422,157,Proiectarea si managementul programelor educationale,3479
31,2190,Perturbaţii şi emisii electromagnetice  în instalaţiile electroe,3480
30,2190,Modelarea simularea si conducerea sistemelor energetice,3481
34,2190,Sisteme de monitorizare si procesare date,3482
182,2190,"Măsurarea şi contorizarea mărimilor din instalaţii şi
procese
energeti",3483
205,2190,managementul energetic al cladirilor,3484
422,2190,Proiectarea si managementul programelor educationale,3485
585,911,Cursuri doctoranzi CSUD,3486
585,2061,Cursuri doctoranzi CSUD,3487
484,536,Botanica forestiera 2,3488
277,536,Topografie,3489
473,536,Desen tehnic,3490
472,536,Matematici superioare,3491
475,536,Mecanica si rezistenta materialelor,3492
483,536,Fiziologia plantelor,3493
149,536,Pedagogie,3494
484,537,Botanica forestiera 2,3495
277,537,Topografie,3496
473,537,Desen tehnic,3497
472,537,Matematici superioare,3498
475,537,Mecanica si rezistenta materialelor,3499
483,537,Fiziologia plantelor,3500
149,537,Pedagogie,3501
484,538,Botanica forestiera 2,3502
277,538,Topografie,3503
473,538,Desen tehnic,3504
472,538,Matematici superioare,3505
475,538,Mecanica si rezistenta materialelor,3506
483,538,Fiziologia plantelor,3507
149,538,Pedagogie,3508
484,539,Botanica forestiera 2,3509
277,539,Topografie,3510
473,539,Desen tehnic,3511
472,539,Matematici superioare,3512
475,539,Mecanica si rezistenta materialelor,3513
483,539,Fiziologia plantelor,3514
149,539,Pedagogie,3515
484,540,Botanica forestiera 2,3516
277,540,Topografie,3517
473,540,Desen tehnic,3518
472,540,Matematici superioare,3519
475,540,Mecanica si rezistenta materialelor,3520
483,540,Fiziologia plantelor,3521
149,540,Pedagogie,3522
484,541,Botanica forestiera 2,3523
277,541,Topografie,3524
473,541,Desen tehnic,3525
472,541,Matematici superioare,3526
475,541,Mecanica si rezistenta materialelor,3527
483,541,Fiziologia plantelor,3528
149,541,Pedagogie,3529
482,544,Meteorologie climatologie,3530
471,544,Dendrometrie,3531
406,544,Dendrologie,3532
481,544,Statiuni forestiere,3533
487,544,Genetica ecologica,3534
467,544,transporturi forestiere,3535
183,544,Didactica specialitatii,3536
482,545,Meteorologie climatologie,3537
471,545,Dendrometrie,3538
406,545,Dendrologie,3539
481,545,Statiuni forestiere,3540
487,545,Genetica ecologica,3541
467,545,transporturi forestiere,3542
183,545,Didactica specialitatii,3543
482,546,Meteorologie climatologie,3544
471,546,Dendrometrie,3545
406,546,Dendrologie,3546
481,546,Statiuni forestiere,3547
487,546,Genetica ecologica,3548
467,546,transporturi forestiere,3549
183,546,Didactica specialitatii,3550
482,547,Meteorologie climatologie,3551
471,547,Dendrometrie,3552
406,547,Dendrologie,3553
481,547,Statiuni forestiere,3554
487,547,Genetica ecologica,3555
467,547,transporturi forestiere,3556
183,547,Didactica specialitatii,3557
479,550,Amenajarea padurilor,3558
476,550,Silvicultura,3559
485,550,Impaduriri,3560
467,550,transporturi forestiere,3561
477,550,Industrializarea primara a lemnului,3562
473,550,Corectarea torentilor,3563
477,550,Ergonomie si protectia muncii,3564
969,550,Entomologie forestiera,3565
479,551,Amenajarea padurilor,3566
476,551,Silvicultura,3567
485,551,Impaduriri,3568
467,551,transporturi forestiere,3569
477,551,Industrializarea primara a lemnului,3570
473,551,Corectarea torentilor,3571
477,551,Ergonomie si protectia muncii,3572
969,551,Entomologie forestiera,3573
479,552,Amenajarea padurilor,3574
476,552,Silvicultura,3575
485,552,Impaduriri,3576
467,552,transporturi forestiere,3577
477,552,Industrializarea primara a lemnului,3578
473,552,Corectarea torentilor,3579
477,552,Ergonomie si protectia muncii,3580
969,552,Entomologie forestiera,3581
479,553,Amenajarea padurilor,3582
476,553,Silvicultura,3583
485,553,Impaduriri,3584
467,553,transporturi forestiere,3585
477,553,Industrializarea primara a lemnului,3586
473,553,Corectarea torentilor,3587
477,553,Ergonomie si protectia muncii,3588
969,553,Entomologie forestiera,3589
476,554,Management forestier,3590
465,554,Exploatari forestiere,3591
478,554,Teledetectie si fotogrammetrie,3592
475,554,Faună cinegetică și salmonicolă,3593
469,554,Drept si legislatie forestiera,3594
714,554,Arhitectura peisagera si design forestier,3595
714,554,Arboricultura ornamentala,3596
476,555,Management forestier,3597
465,555,Exploatari forestiere,3598
478,555,Teledetectie si fotogrammetrie,3599
475,555,Faună cinegetică și salmonicolă,3600
469,555,Drept si legislatie forestiera,3601
714,555,Arhitectura peisagera si design forestier,3602
714,555,Arboricultura ornamentala,3603
476,556,Management forestier,3604
465,556,Exploatari forestiere,3605
478,556,Teledetectie si fotogrammetrie,3606
475,556,Faună cinegetică și salmonicolă,3607
469,556,Drept si legislatie forestiera,3608
714,556,Arhitectura peisagera si design forestier,3609
714,556,Arboricultura ornamentala,3610
476,1025,Management forestier,3611
465,1025,Exploatari forestiere,3612
478,1025,Teledetectie si fotogrammetrie,3613
475,1025,Faună cinegetică și salmonicolă,3614
